index,now,market_type,long_short,currency,adjustment,slippage,trading_cost,minimal_trading_cost,cost_times,stamp_duty,dividend_tax,cash,frozen_cash,market_value,total_value,combined_friction_cost,total_dividend_tax,dividend_receivable
0,2018-11-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73415.99937116087,0,11439228.32,11512644.319371162,196245.23703698785,0,0
0,2018-11-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73421.59123669639,0,11462459.923999999,11535881.515236694,196245.23703698785,0,0
0,2018-11-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73427.18352814669,0,11501592.66,11575019.843528146,196245.23703698785,0,0
0,2018-12-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73432.77624554423,0,11504979.964,11578412.740245543,196245.23703698785,0,0
0,2018-12-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73438.36938892145,0,11461025.48,11534463.849388922,196245.23703698785,0,0
0,2018-12-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73443.96295831079,0,11427075.972,11500519.93495831,196245.23703698785,0,0
0,2018-12-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73449.5569537447,0,11406425.44,11479874.996953744,196245.23703698785,0,0
0,2018-12-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73455.15137525563,0,11412492.092,11485947.243375257,196245.23703698785,0,0
0,2018-12-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,73460.74622287604,0,11406631.972,11480092.718222875,196245.23703698785,0,0
0,2018-12-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.4746943628732,0,11464405.459999999,11464515.934694363,196579.41697936982,0,0
0,2018-12-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.48310887253383,0,11491657.964,11491768.447108872,196579.41697936982,0,0
0,2018-12-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.49152402310118,0,11485219.879999999,11485330.371524023,196579.41697936982,0,0
0,2018-12-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.49993981462406,0,11399818.464,11399928.963939814,196579.41697936982,0,0
0,2018-12-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.50835624715128,0,11373435.34,11373545.848356247,196579.41697936982,0,0
0,2018-12-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.51677332073167,0,11338835.444,11338945.96077332,196579.41697936982,0,0
0,2018-12-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.52519103541405,0,11335003.6,11335114.125191035,196579.41697936982,0,0
0,2018-12-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.53360939124727,0,11429524.824000001,11429635.357609393,196579.41697936982,0,0
0,2018-12-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.54202838828013,0,11439501.832,11439612.374028388,196579.41697936982,0,0
0,2018-12-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.5504480265615,0,11445969.9,11446080.450448027,196579.41697936982,0,0
0,2018-12-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,110.5588683061402,0,11435785.612,11435896.170868305,196579.41697936982,0,0
0,2018-12-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.86798475951576,0,11418470.48,11418584.34798476,196789.01653522183,0,0
0,2018-12-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.87665772542277,0,11376135.14,11376249.016657727,196789.01653522183,0,0
0,2018-12-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.88533135192229,0,11377568.952,11377682.83733135,196789.01653522183,0,0
0,2018-12-31,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.89400563906463,0,11377568.952,11377682.846005639,196789.01653522183,0,0
0,2019-01-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.90268058690012,0,11300447.364,11300561.266680587,196789.01653522183,0,0
0,2019-01-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.91135619547907,0,11352342.772,11352456.683356196,196789.01653522183,0,0
0,2019-01-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.92003246485181,0,11360960.5,11361074.420032464,196789.01653522183,0,0
0,2019-01-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.92870939506868,0,11421618.3,11421732.228709396,196789.01653522183,0,0
0,2019-01-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.93738698618,0,11418339.616,11418453.553386986,196789.01653522183,0,0
0,2019-01-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.94606523823612,0,11398585.375999998,11398699.322065236,196789.01653522183,0,0
0,2019-01-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.95474415128737,0,11441098.756000001,11441212.710744152,196789.01653522183,0,0
0,2019-01-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,113.9634237253841,0,11427712.16,11427826.123423725,196789.01653522183,0,0
0,2019-01-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.05288036310769,0,11400811.124000002,11400935.176880365,196950.93652658182,0,0
0,2019-01-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.06232908044758,0,11343011.416000001,11343135.478329081,196950.93652658182,0,0
0,2019-01-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.07177851746653,0,11333430.356,11333554.427778518,196950.93652658182,0,0
0,2019-01-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.08122867421933,0,11396892.348,11397016.429228673,196950.93652658182,0,0
0,2019-01-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.09067955076083,0,11429861.175999999,11429985.26667955,196950.93652658182,0,0
0,2019-01-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.10013114714583,0,11446956.984,11447081.084131146,196950.93652658182,0,0
0,2019-01-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.10958346342919,0,11453187.343999999,11453311.453583462,196950.93652658182,0,0
0,2019-01-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.11903649966571,0,11422684.899999999,11422809.019036498,196950.93652658182,0,0
0,2019-01-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.12849025591025,0,11419353.5,11419477.628490256,196950.93652658182,0,0
0,2019-01-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.13794473221763,0,11455631.988,11455756.125944732,196950.93652658182,0,0
0,2019-01-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,124.14739992864271,0,11440098.156,11440222.303399928,196950.93652658182,0,0
0,2019-01-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42350.5435077152,0,11359663.988,11402014.531507716,209386.86588068947,0,0
0,2019-01-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42353.76921528139,0,11357063.824000001,11399417.593215283,209386.86588068947,0,0
0,2019-01-31,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42356.99516853957,0,11457250.6,11499607.595168538,209386.86588068947,0,0
0,2019-02-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42360.22136750846,0,11529707.8,11572068.021367509,209386.86588068947,0,0
0,2019-02-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42363.44781220676,0,11529707.8,11572071.247812208,209386.86588068947,0,0
0,2019-02-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42366.6745026532,0,11529707.8,11572074.474502655,209386.86588068947,0,0
0,2019-02-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42369.901438866495,0,11529707.8,11572077.701438867,209386.86588068947,0,0
0,2019-02-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42373.128620865355,0,11529707.8,11572080.928620866,209386.86588068947,0,0
0,2019-02-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42376.35604866851,0,11529707.8,11572084.156048669,209386.86588068947,0,0
0,2019-02-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42379.58372229468,0,11517123.499999998,11559503.083722293,209386.86588068947,0,0
0,2019-02-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42382.811641762586,0,11550812.760000002,11593195.571641764,209386.86588068947,0,0
0,2019-02-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42386.03980709096,0,11628719.244,11671105.283807091,209386.86588068947,0,0
0,2019-02-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42389.26821829852,0,11620658.636,11663047.9042183,209386.86588068947,0,0
0,2019-02-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42392.496875404,0,11576577.796,11618970.292875404,209386.86588068947,0,0
0,2019-02-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42395.72577842613,0,11690192.6,11732588.325778427,209386.86588068947,0,0
0,2019-02-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,42398.95492738364,0,11688644.7,11731043.654927382,209386.86588068947,0,0
0,2019-02-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8836.211559054074,0,11684636.624,11693472.835559053,215947.48222417527,0,0
0,2019-02-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8836.884585469363,0,11681413.76,11690250.64458547,215947.48222417527,0,0
0,2019-02-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8837.557663146954,0,11647350.688000001,11656188.245663147,215947.48222417527,0,0
0,2019-02-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8838.230792090753,0,11642600.944,11651439.17479209,215947.48222417527,0,0
0,2019-02-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8838.903972304664,0,11604646.8,11613485.703972306,215947.48222417527,0,0
0,2019-02-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8839.577203792594,0,11610578.200000001,11619417.777203795,215947.48222417527,0,0
0,2019-02-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8840.250486558447,0,11586566.040000001,11595406.29048656,215947.48222417527,0,0
0,2019-03-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8840.923820606127,0,11624776.88,11633617.803820606,215947.48222417527,0,0
0,2019-03-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8841.597205939543,0,11609741.999999998,11618583.597205937,215947.48222417527,0,0
0,2019-03-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8842.270642562598,0,11565754.4,11574596.670642562,215947.48222417527,0,0
0,2019-03-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,8842.944130479202,0,11578802.399999999,11587645.344130477,215947.48222417527,0,0
0,2019-03-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58883.792314957966,0,11482580.888,11541464.680314958,222164.3186911908,0,0
0,2019-03-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58888.277308033954,0,11347741.508000001,11406629.785308035,222164.3186911908,0,0
0,2019-03-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58892.762642717746,0,11370308.248,11429201.010642717,222164.3186911908,0,0
0,2019-03-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58897.24831903536,0,11480099.620000001,11538996.868319036,222164.3186911908,0,0
0,2019-03-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58901.734337012815,0,11454649.940000001,11513551.674337015,222164.3186911908,0,0
0,2019-03-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58906.22069667614,0,11496548.988,11555455.208696676,222164.3186911908,0,0
0,2019-03-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58910.70739805135,0,11515416.272,11574326.979398051,222164.3186911908,0,0
0,2019-03-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58915.19444116448,0,11616890.252,11675805.446441164,222164.3186911908,0,0
0,2019-03-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58919.68182604156,0,11635404.941,11694324.622826042,222164.3186911908,0,0
0,2019-03-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58924.16955270862,0,11606726.358,11665650.527552707,222164.3186911908,0,0
0,2019-03-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,58928.65762119168,0,11595949.865000002,11654878.522621194,222164.3186911908,0,0
0,2019-03-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12391.148788080072,0,11709301.21,11721692.35878808,228602.57124721454,0,0
0,2019-03-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12392.09258287204,0,11555219.921,11567612.013582872,228602.57124721454,0,0
0,2019-03-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12393.036449549883,0,11591639.127999999,11604032.164449548,228602.57124721454,0,0
0,2019-03-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12393.98038811908,0,11618081.841000002,11630475.821388122,228602.57124721454,0,0
0,2019-03-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12394.924398585106,0,11601737.78,11614132.704398584,228602.57124721454,0,0
0,2019-03-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12395.868480953437,0,11646346.65,11658742.518480955,228602.57124721454,0,0
0,2019-04-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12396.812635229551,0,11698795.89,11711192.70263523,228602.57124721454,0,0
0,2019-04-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12397.756861418924,0,11720846.215999998,11733243.972861417,228602.57124721454,0,0
0,2019-04-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12398.701159527032,0,11758448.629,11770847.330159528,228602.57124721454,0,0
0,2019-04-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12399.645529559355,0,11781056.68,11793456.325529559,228602.57124721454,0,0
0,2019-04-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12400.589971521369,0,11781056.68,11793457.269971522,228602.57124721454,0,0
0,2019-04-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,12401.534485418555,0,11811759.758000001,11824161.29248542,228602.57124721454,0,0
0,2019-04-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9491.325462186667,0,11802802.37,11812293.695462186,228713.90313976654,0,0
0,2019-04-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9492.048386565453,0,11759585.221,11769077.269386567,228713.90313976654,0,0
0,2019-04-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9492.771366007113,0,11796489.997,11805982.768366007,228713.90313976654,0,0
0,2019-04-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9493.494400515841,0,11798386.254999999,11807879.749400515,228713.90313976654,0,0
0,2019-04-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9494.21749009583,0,11835653.455,11845147.672490096,228713.90313976654,0,0
0,2019-04-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9494.940634751278,0,11862522.081,11872017.021634752,228713.90313976654,0,0
0,2019-04-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9495.663834486377,0,11871389.1,11880884.763834486,228713.90313976654,0,0
0,2019-04-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9496.387089305323,0,11875260.413999999,11884756.801089304,228713.90313976654,0,0
0,2019-04-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9497.11039921231,0,11906131.345,11915628.455399213,228713.90313976654,0,0
0,2019-04-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9497.833764211537,0,11891757.899,11901255.732764212,228713.90313976654,0,0
0,2019-04-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,9498.557184307198,0,11918413.2,11927911.757184306,228713.90313976654,0,0
0,2019-04-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7451.58097139569,0,11994851.621,12002303.201971395,228923.5468729145,0,0
0,2019-04-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7452.148534858367,0,12006790.925999999,12014243.074534858,228923.5468729145,0,0
0,2019-04-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7452.716141550567,0,12009990.172,12017442.88814155,228923.5468729145,0,0
0,2019-04-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7453.283791475582,0,12050068.371000001,12057521.654791476,228923.5468729145,0,0
0,2019-04-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7453.851484636704,0,12079040.754999999,12086494.606484635,228923.5468729145,0,0
0,2019-05-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7454.4192210372275,0,12079040.754999999,12086495.174221037,228923.5468729145,0,0
0,2019-05-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7454.987000680445,0,12079040.754999999,12086495.742000679,228923.5468729145,0,0
0,2019-05-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7455.55482356965,0,12079040.754999999,12086496.309823569,228923.5468729145,0,0
0,2019-05-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7456.122689708137,0,11934525.851,11941981.973689709,228923.5468729145,0,0
0,2019-05-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7456.6905990992,0,12007225.32,12014682.0105991,228923.5468729145,0,0
0,2019-05-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7457.258551746133,0,11887009.704,11894466.962551747,228923.5468729145,0,0
0,2019-05-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7457.826547652231,0,11887436.050999999,11894893.877547652,228923.5468729145,0,0
0,2019-05-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7458.394586820789,0,11895894.658,11903353.05258682,228923.5468729145,0,0
0,2019-05-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7458.962669255103,0,11906066.574000001,11913525.536669256,228923.5468729145,0,0
0,2019-05-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36167.60272331548,0,11782379.739,11818547.341723315,235380.86138148067,0,0
0,2019-05-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36170.357495747965,0,11811872.439,11848042.796495747,235380.86138148067,0,0
0,2019-05-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36173.11247800279,0,11838354.871,11874527.983478002,235380.86138148067,0,0
0,2019-05-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36175.86767009594,0,11891889.623000002,11928065.490670098,235380.86138148067,0,0
0,2019-05-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36178.623072043396,0,11871801.75,11907980.373072043,235380.86138148067,0,0
0,2019-05-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36181.37868386114,0,11844112.615,11880293.993683862,235380.86138148067,0,0
0,2019-05-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36184.13450556517,0,11851288.76,11887472.894505564,235380.86138148067,0,0
0,2019-05-23,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36186.89053717146,0,11830982.14,11867169.030537171,235380.86138148067,0,0
0,2019-05-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36189.646778696,0,11813874.429,11850064.075778695,235380.86138148067,0,0
0,2019-05-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36192.40323015478,0,11834155.506000001,11870347.909230156,235380.86138148067,0,0
0,2019-05-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,36195.15989156379,0,11850964.91,11887160.069891565,235380.86138148067,0,0
0,2019-05-29,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16195.530956732731,0,11824811.559999999,11841007.09095673,235501.42378496667,0,0
0,2019-05-30,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16196.764519337095,0,11790507.583,11806704.347519338,235501.42378496667,0,0
0,2019-05-31,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16197.99817589804,0,11782707.086,11798905.084175898,235501.42378496667,0,0
0,2019-06-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16199.23192642272,0,11769227.28,11785426.511926422,235501.42378496667,0,0
0,2019-06-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16200.465770918294,0,11796970.545,11813171.010770919,235501.42378496667,0,0
0,2019-06-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16201.699709391918,0,11910968.045,11927169.744709391,235501.42378496667,0,0
0,2019-06-06,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16202.933741850751,0,11934950.599999998,11951153.533741849,235501.42378496667,0,0
0,2019-06-07,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16204.167868301953,0,11934950.599999998,11951154.767868299,235501.42378496667,0,0
0,2019-06-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16205.40208875268,0,12019336.691999998,12035542.09408875,235501.42378496667,0,0
0,2019-06-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16206.636403210094,0,12011294.362,12027500.99840321,235501.42378496667,0,0
0,2019-06-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16207.870811681352,0,12023729.305,12039937.175811682,235501.42378496667,0,0
0,2019-06-13,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16209.10531417362,0,12029803.27,12046012.375314172,235501.42378496667,0,0
0,2019-06-14,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21408.19618913421,0,12082001.682,12103409.878189133,242372.66338072222,0,0
0,2019-06-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21409.82678403822,0,12037547.651,12058957.47778404,242372.66338072222,0,0
0,2019-06-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21411.457503139514,0,12054600.042000001,12076011.499503141,242372.66338072222,0,0
0,2019-06-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21413.088346447545,0,12090093.762,12111506.850346448,242372.66338072222,0,0
0,2019-06-20,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21414.71931397178,0,12173186.504,12194601.223313972,242372.66338072222,0,0
0,2019-06-21,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21416.35040572167,0,12239816.924000002,12261233.274405723,242372.66338072222,0,0
0,2019-06-24,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21417.981621706687,0,12290074.307999998,12311492.289621705,242372.66338072222,0,0
0,2019-06-25,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21419.61296193629,0,12330159.75,12351579.362961937,242372.66338072222,0,0
0,2019-06-26,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21421.244426419944,0,12285093.671,12306514.91542642,242372.66338072222,0,0
0,2019-06-27,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21422.87601516711,0,12241568.373,12262991.249015167,242372.66338072222,0,0
0,2019-06-28,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,21424.50772818725,0,12232361.081999999,12253785.589728186,242372.66338072222,0,0
0,2019-07-01,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16149.538268001445,0,12263199.129,12279348.667268002,249339.36280671204,0,0
0,2019-07-02,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16150.768327487507,0,12272034.923,12288185.691327488,249339.36280671204,0,0
0,2019-07-03,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16151.99848066333,0,12355317.75,12371469.748480663,249339.36280671204,0,0
0,2019-07-04,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16153.228727536045,0,12362648.614,12378801.842727536,249339.36280671204,0,0
0,2019-07-05,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16154.459068112792,0,12365569.451,12381723.910068111,249339.36280671204,0,0
0,2019-07-08,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16155.689502400708,0,12311194.7,12327350.3895024,249339.36280671204,0,0
0,2019-07-09,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16156.920030406929,0,12271680.99,12287837.910030408,249339.36280671204,0,0
0,2019-07-10,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16158.150652138595,0,12266140.834999999,12282298.985652138,249339.36280671204,0,0
0,2019-07-11,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16159.381367602842,0,12344779.877,12360939.258367604,249339.36280671204,0,0
0,2019-07-12,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16160.612176806813,0,12328612.492,12344773.104176808,249339.36280671204,0,0
0,2019-07-15,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,16161.843079757646,0,12352043.5,12368205.343079757,249339.36280671204,0,0
0,2019-07-16,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7893.835660561766,0,12337586.220999999,12345480.05666056,256305.7714287255,0,0
0,2019-07-17,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7894.436909171762,0,12314030.021,12321924.457909172,256305.7714287255,0,0
0,2019-07-18,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7895.038203576971,0,12248161.105999999,12256056.144203575,256305.7714287255,0,0
0,2019-07-19,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7895.6395437808815,0,12310039.727,12317935.366543781,256305.7714287255,0,0
0,2019-07-22,A share,long_only,CNY,U,0.001,0.00012,0.0,1,0.0005,0.1,7896.240929786982,0,12252921.885,12260818.125929786,256305.7714287255,0,0
