date,nav,dd
2018-05-30,1.115334028191654,-0.029057989182479593
2018-05-31,1.1207451242624813,-0.024347417849643893
2018-06-01,1.1185179112108037,-0.02628629415419015
2018-06-04,1.1244346531151708,-0.021135538293697742
2018-06-05,1.1284966732702477,-0.017599390451292107
2018-06-06,1.1290594372008518,-0.01710948238018062
2018-06-07,1.131350636334226,-0.015114903682220016
2018-06-08,1.1275003723495498,-0.018466709473997978
2018-06-11,1.132898517516523,-0.013767412410853774
2018-06-12,1.1345221590025671,-0.012353968824036499
2018-06-13,1.1362849043791472,-0.010819429845367656
2018-06-14,1.134114415956325,-0.012708925135964999
2018-06-15,1.139518567040252,-0.00800439968658262
2018-06-18,1.1395186166474487,-0.008004356501572607
2018-06-19,1.1294408366378286,-0.016777459213216717
2018-06-20,1.131927244560432,-0.014612943608865003
2018-06-21,1.138054645042304,-0.009278801195404474
2018-06-22,1.136434088918262,-0.010689558853602121
2018-06-25,1.1372468778891138,-0.009981994179897424
2018-06-26,1.1314538987996154,-0.015025009656526422
2018-06-27,1.12501426699094,-0.020630961684527716
2018-06-28,1.1204369409157153,-0.024615703538815037
2018-06-29,1.1322380462526664,-0.01434237854728182
2018-07-02,1.1325615315149198,-0.014060771940594297
2018-07-03,1.1423452113820567,-0.005543694936501975
2018-07-04,1.1378107726488695,-0.009491101677662539
2018-07-05,1.1416074662442153,-0.006185931010629586
2018-07-06,1.1471504979321143,-0.0013605045491056345
2018-07-09,1.1564966750040504,0.0
2018-07-10,1.1585528663290117,0.0
2018-07-11,1.1538577365052392,-0.004052581423107049
2018-07-12,1.1567677248388493,-0.0015408373170044953
2018-07-13,1.1592921335738364,0.0
2018-07-16,1.1596997445077024,0.0
2018-07-17,1.1556880305313253,-0.003459269518145902
2018-07-18,1.1594204639806645,-0.00024082140947323527
2018-07-19,1.164738126370757,0.0
2018-07-20,1.165827930876963,0.0
2018-07-23,1.165362540512907,-0.0003991930127337229
2018-07-24,1.1721977266376848,0.0
2018-07-25,1.1736462735986275,0.0
2018-07-26,1.1785478497674973,0.0
2018-07-27,1.1804981818535234,0.0
2018-07-30,1.1771593032050602,-0.0028283640752592154
2018-07-31,1.169216629844381,-0.00955660261283009
2018-08-01,1.1747035262912917,-0.004908652678425551
2018-08-02,1.168043571388686,-0.010550300420863024
2018-08-03,1.1755580638048369,-0.0041847739578303456
2018-08-06,1.1757588155394807,-0.004014717165088166
2018-08-07,1.1784041020653668,-0.0017738949710780494
2018-08-08,1.1741427423416957,-0.005383692757450098
2018-08-09,1.1721174267213426,-0.007099337602555211
2018-08-10,1.1710935472245423,-0.007966665915753235
2018-08-13,1.1644336061445708,-0.013608301949037727
2018-08-14,1.164233282276574,-0.01377799629594656
2018-08-15,1.164697635466074,-0.013384642712994776
2018-08-16,1.1562244055078896,-0.020562315739886317
2018-08-17,1.1568476158468075,-0.020034394266988054
2018-08-20,1.156490622740054,-0.020336803124740732
2018-08-21,1.156105571451364,-0.020662980068177905
2018-08-22,1.155569243143039,-0.021117303773685592
2018-08-23,1.1594201277916596,-0.017855219419964485
2018-08-24,1.1597856793188157,-0.017545560724360088
2018-08-27,1.1628048279221792,-0.014988039967637756
2018-08-28,1.1684070797588393,-0.010242372483538875
2018-08-29,1.1692548627261314,-0.009524215539018166
2018-08-30,1.1741459388857047,-0.005380984965046687
2018-08-31,1.173254668225734,-0.006135980333672464
2018-09-03,1.1713703116837928,-0.007732218744631036
2018-09-04,1.1719000454300645,-0.0072834812925834935
2018-09-05,1.1688007555954771,-0.009908889685607214
2018-09-06,1.1651652268772856,-0.012988546032458359
2018-09-07,1.1635157773510594,-0.014385794712364341
2018-09-10,1.165439317524954,-0.01275636384710499
2018-09-11,1.1676560762344015,-0.010878547562825136
2018-09-12,1.1716695098677727,-0.007478767965477751
2018-09-13,1.169589389995143,-0.009240837492229259
2018-09-14,1.1739378307477524,-0.005557273366969984
2018-09-17,1.171579570605402,-0.007554955513881634
2018-09-18,1.1672583572424495,-0.011215455317589607
2018-09-19,1.1707649216564215,-0.008245044631767007
2018-09-20,1.1713138805763135,-0.007780021535305992
2018-09-21,1.1764066509224629,-0.0034659358175684885
2018-09-24,1.1764067235373294,-0.0034658743055155927
2018-09-25,1.175518599726016,-0.004218203978670121
2018-09-26,1.1790730570648853,-0.0012072231965664093
2018-09-27,1.1758293979885117,-0.003954926773102829
2018-09-28,1.1782084359734475,-0.0019396437159104885
2018-10-01,1.1782085086159724,-0.0019395821804283342
2018-10-02,1.1782085812640302,-0.0019395206402590404
2018-10-03,1.1782086539176218,-0.001939459095402385
2018-10-04,1.1782087265767471,-0.0019393975458578128
2018-10-05,1.1782087992414065,-0.001939335991625435
2018-10-08,1.1729828223183172,-0.0063662609995776
2018-10-09,1.1732783702453233,-0.006115902353076241
2018-10-10,1.1736466283374036,-0.005803950926347112
2018-10-11,1.148902260948699,-0.02676490433489276
2018-10-12,1.1588354346119087,-0.01835051300765389
2018-10-15,1.1586965415941275,-0.01846816928185757
2018-10-16,1.1598238008940116,-0.017513267938329746
2018-10-17,1.171514580241904,-0.007610008850258643
2018-10-18,1.1686970187091281,-0.00999676520116799
2018-10-19,1.1665595112114822,-0.011807447784591973
2018-10-22,1.1639295956873315,-0.014035249203160571
2018-10-23,1.1586391130632094,-0.018516816989919138
2018-10-24,1.1604192929010866,-0.017008826664104415
2018-10-25,1.149186043880344,-0.026524511815863794
2018-10-26,1.1510080208197992,-0.024981115165650714
2018-10-29,1.1489702891940115,-0.026707277608856272
2018-10-30,1.1453520625263047,-0.029772277388886104
2018-10-31,1.1503808483302274,-0.02551239297633512
2018-11-01,1.154811469573403,-0.021759213758202667
2018-11-02,1.1601888347469622,-0.01720404776454043
2018-11-05,1.1541658174842078,-0.022306145637573715
2018-11-06,1.1566827483001914,-0.02017405356435109
2018-11-07,1.1613205357519936,-0.01624538385261942
2018-11-08,1.1713776755198095,-0.0077259808392027285
2018-11-09,1.1679335134365594,-0.01064353051119149
2018-11-12,1.1673535838414202,-0.011134788866395962
2018-11-13,1.160068508882875,-0.01730597580300486
2018-11-14,1.1608958948990793,-0.01660509711558067
2018-11-15,1.1617277947643283,-0.015900394746668267
2018-11-16,1.162653091362435,-0.015116576006131033
2018-11-19,1.1627860228812046,-0.015003969717690468
2018-11-20,1.157931264666021,-0.019116435361272388
2018-11-21,1.1540371266882632,-0.022415159609744828
2018-11-22,1.154918138247148,-0.021668854725563014
2018-11-23,1.1509748005263665,-0.025009256075940622
2018-11-26,1.1517469321472897,-0.02435518338629794
2018-11-27,1.1528253266350994,-0.023441675424670683
2018-11-28,1.15255185350456,-0.023673334511269073
2018-11-29,1.1548781716311438,-0.021702710445646867
2018-11-30,1.1587963811722382,-0.01838359517607302
2018-12-03,1.1591360502605816,-0.018095861494170862
2018-12-04,1.154736246513406,-0.021822935211698646
2018-12-05,1.1513380592328024,-0.024701539628749103
2018-12-06,1.1492712567760799,-0.02645232797259678
2018-12-07,1.1498791604577974,-0.025937372768885192
2018-12-10,1.1492930532500543,-0.02643386417967497
2018-12-11,1.1477336329961672,-0.027754849063733378
2018-12-12,1.1504619317974378,-0.025443707171937446
2018-12-13,1.1498174042899014,-0.02598968641819477
2018-12-14,1.1412677133698523,-0.03323212952524379
2018-12-17,1.1386264514734956,-0.0354695424556134
2018-12-18,1.1351625935223164,-0.038403776497160536
2018-12-19,1.1347789814623785,-0.03872873426993373
2018-12-20,1.1442416747061892,-0.030712886902042658
2018-12-21,1.1452404920453834,-0.02986678874234383
2018-12-24,1.1458880229912949,-0.02931826528346404
2018-12-25,1.144868456158463,-0.030181940339050417
2018-12-26,1.143135337945265,-0.03165006476299215
2018-12-27,1.1388970705901624,-0.03524030100414255
2018-12-28,1.1390406129970267,-0.03511870623248514
2018-12-31,1.1390406138654254,-0.03511870549686458
2019-01-02,1.131319831677555,-0.04165898002380031
2019-01-03,1.136515176640764,-0.037258003348807356
2019-01-04,1.1373779140018527,-0.036527178537426264
2019-01-07,1.1434504780349906,-0.03138310959561463
2019-01-08,1.1431222438591528,-0.03166115676322856
2019-01-09,1.1411446116755428,-0.033336408969466436
2019-01-10,1.1454007046774086,-0.029731072623091825
2019-01-11,1.1440605489668478,-0.03086631851432775
2019-01-14,1.141368447185427,-0.0331467979109108
2019-01-15,1.1355820137780128,-0.03804848560205909
2019-01-16,1.1346228373052376,-0.03886100398414505
2019-01-17,1.1409761341994547,-0.03347912623805538
2019-01-18,1.1442767047423978,-0.03068321295866261
2019-01-21,1.145988198257216,-0.029233406816537966
2019-01-22,1.1466119319243984,-0.0287050420322712
2019-01-23,1.1435582774816608,-0.03129179268523952
2019-01-24,1.1432247658884678,-0.03157431035305114
2019-01-25,1.1468566725402836,-0.02849772225859648
2019-01-28,1.1453015531889543,-0.02981506384813426
2019-01-29,1.1414765033488796,-0.03305526353575161
2019-01-30,1.1412165191124743,-0.033275496180241615
2019-01-31,1.1512467232298336,-0.024778910356102135
2019-02-01,1.1585008688635028,-0.018633923650337447
2019-02-04,1.1585011918687755,-0.018633650032573557
2019-02-05,1.1585015148986508,-0.018633376393969003
2019-02-06,1.1585018379531298,-0.018633102734522344
2019-02-07,1.1585021610322148,-0.018632829054232247
2019-02-08,1.1585024841359082,-0.01863255535309638
2019-02-11,1.1572429700028741,-0.019699489764682165
2019-02-12,1.160615986516155,-0.016842207504420892
2019-02-13,1.168415670122385,-0.010235095586651033
2019-02-14,1.1676090311329543,-0.010918399467868545
2019-02-15,1.163196340942758,-0.014656389291171634
2019-02-18,1.1745708497681182,-0.005021042960098865
2019-02-19,1.1744162099474968,-0.005152038350857313
2019-02-20,1.170654926588139,-0.008338221453191408
2019-02-21,1.1703323471636449,-0.008611478480989199
2019-02-22,1.1669222981841347,-0.011500130943084441
