datetime,159985.SZ,510170.SH,511010.SH,511220.SH,511380.SH,513030.SH,513100.SH,513500.SH,513880.SH,518880.SH
2020-07-15,0.2000000364684894,0.2000000269879803,0.2000000395425812,0.0,0.2000000312839572,0.0,0.0,0.0,0.0,0.2000000322638308
2020-07-30,0.0,0.0,0.1999998746166796,0.2000000057817906,0.0,0.0,0.0,0.2000000002799181,0.1999999838963492,0.2000000871011246
2020-08-14,0.0,0.0,0.1999997702946159,0.1999997341198268,0.0,0.1999997700376481,0.0,0.1999997419350704,0.0,0.0
2020-08-31,0.0,0.0,0.2000000262110144,0.200000025039689,0.0,0.200000026198119,0.2000001258083064,0.2000000252374992,0.0,0.0
2020-09-15,0.1999947759540202,0.0,0.1999977649921355,0.1999971451288934,0.0,0.0,0.0,0.0,0.1999990612478919,0.0
2020-09-30,0.2000000274848066,0.0,0.2000000270927705,0.2000000351948658,0.1999999770300614,0.0,0.0,0.0,0.2000000268972996,0.0
2020-10-23,0.2000001952531166,0.0,0.1999997566852776,0.2000010666078432,0.1999998457958163,0.0,0.0,0.0,0.1999998395565375,0.0
2020-11-09,0.1999999745257127,0.1999999676211461,0.1999999744161337,0.1999999737995227,0.0,0.0,0.0,0.0,0.1999999747233664,0.0
2020-11-24,0.1999997718584195,0.1999997275329797,0.1999997588462885,0.0,0.1999997662355398,0.0,0.0,0.0,0.1999997569126308,0.0
2020-12-09,0.0,0.0,0.1999997055220636,0.0,0.0,0.1999997101792384,0.0,0.1999996948705208,0.1999997015575676,0.0
2020-12-24,0.0,0.0,0.1999997375552434,0.1999997346586062,0.0,0.1999997554846418,0.0,0.1999997461667979,0.1999997540652076,0.0
2021-01-11,0.1999998649059933,0.0,0.2000000433843183,0.2000000725658858,0.2000000378183666,0.0,0.0,0.0,0.0,0.2000000361959288
2021-01-26,0.0,0.0,0.1999999467363841,0.1999999428398266,0.1999999627194946,0.0,0.0,0.1999999298271291,0.1999999646361043,0.0
2021-02-10,0.0,0.0,0.2000005175240734,0.2000005427688082,0.0,0.0,0.2000002601046682,0.2000002733391764,0.2000000036159956,0.0
2021-03-04,0.0,0.0,0.2000000250427406,0.2000000250491675,0.0,0.2000000000618092,0.0,0.19999999785215,0.0,0.0
2021-03-19,0.0,0.0,0.1999999419263375,0.1999999418708048,0.0,0.1999999426176508,0.0,0.2000003610400264,0.0,0.0
2021-04-06,0.0,0.0,0.1999995538842362,0.1999995375260201,0.0,0.1999995497721826,0.1999995949850391,0.1999994391445089,0.0,0.0
2021-04-21,0.0,0.0,0.1999999233927774,0.1999999211276318,0.0,0.1999999360808551,0.1999999082870314,0.199999908726916,0.0,0.0
2021-05-11,0.0,0.2000000085761872,0.2000000099943199,0.20000001009955,0.2000000093259476,0.0,0.0,0.0,0.0,0.2000000083705827
2021-05-26,0.0,0.0,0.200000388965662,0.2000003978331743,0.2000003962275565,0.0,0.0,0.0,0.0,0.2000004191143434
2021-06-10,0.0,0.0,0.0,0.1999997287716135,0.1999997016188529,0.1999997256141198,0.1999997272943302,0.0,0.0,0.0
2021-06-28,0.0,0.0,0.2000010028496625,0.2000010549931267,0.2000008793236562,0.0,0.2000011976426925,0.2000009824495712,0.0,0.0
2021-07-13,0.0,0.0,0.1999964260519161,0.1999963667080726,0.1999984887704171,0.0,0.2000052098922667,0.1999969166126316,0.0,0.0
2021-07-28,0.0,0.2000008019055349,0.2000008836038201,0.2000008516989767,0.0,0.0,0.2000007361733304,0.2000007197862338,0.0,0.0
2021-08-12,0.0,0.0,0.1999982725293095,0.1999982041361264,0.2000026839152437,0.0,0.0,0.1999984438385269,0.0,0.0
2021-08-27,0.0,0.0,0.2000004589400078,0.2000016135556341,0.1999997445881643,0.1999994329579348,0.0,0.1999994363088425,0.0,0.0
2021-09-13,0.0,0.0,0.199999614835314,0.1999981477298504,0.1999993479721142,0.0,0.0,0.2000002101357861,0.0,0.2000001543094172
2021-09-30,0.2000002665642533,0.0,0.2000002082348454,0.2000002156988747,0.1999984191937993,0.0,0.0,0.0,0.2000001588809482,0.0
2021-10-22,0.0,0.0,0.1999999721427614,0.1999999708986003,0.0,0.0,0.0,0.1999999766733092,0.0,0.1999999786806941
2021-11-08,0.0,0.0,0.0,0.2000000178949758,0.0,0.0,0.2000000180889627,0.2000000179946657,0.0,0.1999998316175492
2021-11-23,0.0,0.0,0.2000023914666447,0.0,0.2000000327195801,0.0,0.2000002709582014,0.2000000104019378,0.1999999064228653,0.0
2021-12-08,0.2000003631231706,0.1999999346931342,0.2000002086163333,0.2000002813184589,0.2000000067358726,0.0,0.0,0.0,0.0,0.0
2021-12-23,0.199999996445264,0.0,0.2000007874857875,0.199999774447035,0.1999995617192715,0.0,0.0,0.0,0.0,0.1999997017311886
2022-01-10,0.1999999634532892,0.0,0.1999999569027452,0.1999999655770948,0.1999999736206945,0.0,0.0,0.0,0.0,0.1999999980588628
2022-01-25,0.1999998631620715,0.0,0.2000003295226568,0.2000004035077138,0.2000001716427275,0.0,0.0,0.0,0.0,0.2000001630569363
2022-02-16,0.2000015363416442,0.0,0.2000004013924854,0.2000002820397103,0.199999402954886,0.0,0.0,0.0,0.0,0.2000002004208394
2022-03-03,0.1999992170915724,0.1999992882398621,0.1999992839363245,0.1999992736668293,0.0,0.0,0.0,0.0,0.0,0.199999297130779
2022-03-18,0.2000116129006486,0.0,0.1999986636616211,0.1999988519025577,0.0,0.0,0.0,0.1999972684717324,0.0,0.1999979832053578
2022-04-06,0.0,0.0,0.2000000462593672,0.2000000454086872,0.0,0.0,0.2000000447569783,0.2000000448926732,0.0,0.2000000438340021
2022-04-21,0.0,0.1999995072205175,0.1999994807407729,0.199999482966078,0.0,0.0,0.0,0.1999994993418768,0.0,0.1999994870203484
2022-05-11,0.1999998185822932,0.0,0.2000000763580742,0.2000001139510427,0.1999997488987627,0.0,0.0,0.0,0.0,0.2000000661991811
2022-05-26,0.0,0.0,0.2000000596604737,0.2000000558303031,0.2000000527197821,0.0,0.0,0.0,0.1999999996537018,0.1999999951988324
2022-06-13,0.1999999601086398,0.2000003079679706,0.2000001623273371,0.2000001630513657,0.2000000664124629,0.0,0.0,0.0,0.0,0.0
2022-06-28,0.0,0.2000036763074385,0.2000139214720204,0.1999975449398022,0.1999884080471147,0.0,0.0,0.0,0.0,0.2000003389602381
2022-07-13,0.0,0.0,0.2000000130109535,0.2000000089062046,0.2000000216250475,0.0,0.1999999980766765,0.1999999956884338,0.0,0.0
2022-07-28,0.0,0.0,0.2000000903593452,0.2000000940736419,0.2000000866945346,0.0,0.2000000752886148,0.0,0.200000077303439,0.0
2022-08-12,0.0,0.0,0.199999773012898,0.1999997691368837,0.0,0.0,0.1999997790935308,0.1999997562769386,0.0,0.0
2022-08-29,0.1999998452599348,0.0,0.1999994548020314,0.1999994555082756,0.0,0.0,0.0,0.1999994649673837,0.0,0.1999995254218336
2022-09-14,0.2000001019204306,0.0,0.2000000749937542,0.2000000742720975,0.1999995717831285,0.0,0.0,0.0,0.0,0.2000000736633038
2022-09-29,0.2000112818743301,0.0,0.1999951044691219,0.1999955011670225,0.1999972329930698,0.0,0.0,0.0,0.0,0.1999957530151918
2022-10-21,0.2000000022044617,0.0,0.2000000291680697,0.2000000187319225,0.1999999931695803,0.0,0.0,0.0,0.0,0.2000000377547931
2022-11-07,0.0,0.0,0.1999999355425718,0.1999999653001283,0.0,0.199999900961956,0.0,0.0,0.0,0.1999999945746474
2022-11-22,0.0,0.0,0.0,0.199999995172855,0.0,0.2000000028245941,0.0,0.0,0.2000000192536322,0.2000000023772446
2022-12-07,0.0,0.0,0.1999998461633399,0.1999998298012629,0.0,0.1999998568823226,0.0,0.0,0.0,0.199999870652463
2022-12-22,0.2000007927862082,0.0,0.1999973225348095,0.1999975866050878,0.2000179222265571,0.0,0.0,0.0,0.0,0.1999975684884944
2023-01-09,0.1999992369230129,0.0,0.2000017674026502,0.1999989966281347,0.0,0.0,0.0,0.0,0.0,0.2000019467903265
2023-01-31,0.0,0.200000016011522,0.2000000154970458,0.0,0.2000000206995801,0.0,0.0,0.0,0.0,0.2000000159340755
2023-02-15,0.0,0.0,0.1999999512409891,0.0,0.1999999684951312,0.0,0.0,0.1999999739706028,0.1999999711044149,0.0
2023-03-02,0.0,0.0,0.1999989211525467,0.1999989479372591,0.0,0.1999986208488857,0.0,0.2000117120783991,0.0,0.0
2023-03-17,0.0,0.0,0.2000064423779793,0.2000064542846474,0.2000038943833046,0.0,0.0,0.0,0.2000019140405603,0.1999858249238463
2023-04-03,0.0,0.0,0.1999976122233871,0.1999975544164813,0.1999978617489324,0.0,0.1999975333104708,0.0,0.0,0.1999975335090696
2023-04-19,0.0,0.0,0.2000029573428559,0.2000030591504522,0.200002895756329,0.1999814645790391,0.0,0.0,0.0,0.0
2023-05-09,0.0,0.0,0.2000002513299853,0.200000463583322,0.0,0.2000005030016705,0.0,0.0,0.0,0.2000001715482982
2023-05-24,0.0,0.0,0.2000003748442141,0.2000003256260091,0.0,0.0,0.2000006030272436,0.2000002877359687,0.2000004093969684,0.0
2023-06-08,0.0,0.0,0.1999999536226139,0.1999999551382796,0.0,0.0,0.1999999424617732,0.199999952555469,0.1999999571311409,0.0
2023-06-27,0.199999175469826,0.0,0.1999991227862517,0.1999990949752761,0.0,0.0,0.199999084219233,0.1999990323885665,0.0,0.0
2023-07-12,0.1999999421344336,0.0,0.1999999440645211,0.1999999430797585,0.1999999473324177,0.0,0.0,0.0,0.0,0.2000001659922074
2023-07-27,0.2000001607863611,0.0,0.200000165917476,0.2000001650037226,0.2000001668000615,0.0,0.0,0.0,0.0,0.2000001733298964
2023-08-11,0.2000000175678409,0.1999999396842608,0.2000000113758685,0.2000000124385165,0.2000000116623085,0.0,0.0,0.0,0.0,0.0
2023-08-28,0.1999999089611527,0.0,0.199999799727105,0.2000001998389445,0.2000000401284337,0.0,0.0,0.0,0.0,0.2000000488179415
2023-09-12,0.1999998991786802,0.0,0.1999998929639613,0.1999998598437478,0.1999999274793567,0.0,0.0,0.0,0.0,0.2000003358584691
2023-09-27,0.0,0.1999999858102424,0.1999999747957006,0.200000390534939,0.1999999430102569,0.0,0.0,0.0,0.0,0.199999830746222
2023-10-20,0.0,0.0,0.1999998526189019,0.1999995749081972,0.199999816428287,0.0,0.0,0.2000025444496106,0.0,0.1999998043022098
2023-11-06,0.1999990684047497,0.0,0.1999993622422253,0.1999993664407317,0.0,0.0,0.0,0.2000024891932284,0.0,0.1999992438540787
2023-11-21,0.0,0.0,0.1999975200933172,0.1999973980307077,0.2000007653262254,0.1999990644368466,0.0,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.1999998541729334,0.1999998763960656,0.0,0.1999999144736278,0.0,0.1999998578259595,0.0,0.0
2023-12-21,0.0,0.0,0.19999997302753,0.1999999728094287,0.0,0.1999999723192134,0.0,0.1999999713580055,0.0,0.0
2024-01-08,0.0,0.0,0.2000002829021898,0.2000002832563653,0.0,0.0,0.0,0.2000002445134162,0.1999980132249501,0.2000002446475793
2024-01-23,0.0,0.0,0.1999999801364384,0.1999999800091647,0.0,0.0,0.1999999811578015,0.1999999804403759,0.199999980631352,0.0
2024-02-07,0.0,0.0,0.199999995674476,0.1999999952251018,0.0,0.0,0.1999999948540579,0.1999999919838727,0.0,0.2000000014296067
2024-03-01,0.0,0.0,0.1999989280387361,0.1999991798018194,0.2000016229749883,0.0,0.0,0.1999989175346188,0.0,0.1999997036536937
2024-03-18,0.2000009563243539,0.0,0.1999967815076439,0.2000008351454019,0.0,0.0,0.0,0.0,0.0,0.2000008855932318
2024-04-02,0.0,0.0,0.2000002355688671,0.2000002356333342,0.0,0.2000002358036664,0.0,0.2000002350946583,0.0,0.2000002509167614
2024-04-19,0.0,0.2000004882224214,0.2000004845289987,0.2000004861540272,0.2000007302134938,0.0,0.0,0.0,0.0,0.1999956641808613
2024-05-09,0.2000000248786817,0.0,0.2000000126195967,0.2000000145539217,0.2000000152118754,0.0,0.0,0.0,0.0,0.1999999852806583
2024-05-24,0.2000000515599901,0.0,0.0,0.0,0.2000000485334249,0.2000000438481606,0.2000000320464139,0.2000000388891953,0.0,0.0
2024-06-11,0.0,0.0,0.2000001946052769,0.2000001663512667,0.1999999221119809,0.0,0.2000002096701518,0.2000001569735392,0.0,0.0
2024-06-26,0.0,0.0,0.1999991556400753,0.1999991587886615,0.0,0.0,0.1999991731432508,0.1999991360462424,0.199999274234354,0.0
2024-07-11,0.0,0.0,0.2000010096031637,0.2000010372269083,0.0,0.0,0.2000010609172777,0.2000010305005309,0.2000008842174366,0.0
2024-07-26,0.0,0.0,0.1999953199523566,0.200005947847733,0.1999936412460133,0.2000002082620735,0.0,0.0,0.0,0.2000000539826277
2024-08-12,0.2000000181065889,0.0,0.199999947995329,0.1999999879472473,0.2000000185812268,0.0,0.0,0.0,0.0,0.2000000182479126
2024-08-27,0.0,0.1999999849857572,0.2000000171509001,0.2000000279421426,0.0,0.1999999846577622,0.0,0.0,0.0,0.2000000259414022
2024-09-11,0.0,0.0,0.2000019749558286,0.2000013670582728,0.0,0.2000008408062882,0.0,0.0,0.0,0.2000011245554047
2024-09-30,0.1999996907554837,0.0,0.1999997408893252,0.1999995732544436,0.1999990798891316,0.0,0.0,0.0,0.0,0.1999998760498134
2024-10-22,0.0,0.0,0.1999994522359598,0.199999537493159,0.0,0.0,0.2000040687428297,0.0,0.1999995726924583,0.1999994669345203
2024-11-06,0.0,0.0,0.1999990497829764,0.1999998383044896,0.0,0.0,0.2000002917471354,0.2000005780408262,0.0,0.1999974513182489
2024-11-21,0.0,0.0,0.1999999861645084,0.1999999882625655,0.1999999999132187,0.0,0.1999999961397321,0.1999999908840362,0.0,0.0
2024-12-06,0.0,0.0,0.1999999818234982,0.1999999815497095,0.0,0.1999999156807666,0.1999999827600882,0.1999999733885474,0.0,0.0
2024-12-23,0.0,0.0,0.2000002919059067,0.2000002276394495,0.2000001290939716,0.1999998886892115,0.2000000239789838,0.0,0.0,0.0
2025-01-08,0.0,0.0,0.1999995349347025,0.1999995383133555,0.0,0.0,0.1999995152459021,0.0,0.2000048096467107,0.1999995146409073
2025-01-23,0.0,0.0,0.2000000080196127,0.2000000080159891,0.2000000076781275,0.0,0.0,0.0,0.0,0.2000000079214373
2025-02-17,0.2000003767219348,0.0,0.2000003585949693,0.2000003600906952,0.2000003778485432,0.0,0.0,0.0,0.0,0.2000004021068031
2025-03-04,0.2000004078937604,0.0,0.2000003980522388,0.2000004003434342,0.2000003976094839,0.0,0.0,0.0,0.0,0.2000004036971796
2025-03-19,0.0,0.1999998438674659,0.1999998445097969,0.1999998422037415,0.1999998456554054,0.0,0.0,0.0,0.0,0.1999998444773001
2025-04-03,0.0,0.200000107764946,0.2000001839735077,0.2000002004397864,0.2000001148334629,0.0,0.0,0.0,0.0,0.1999996120732594
2025-04-21,0.2000000368474801,0.0,0.2000000589280028,0.200000057153289,0.2000000269308023,0.0,0.0,0.0,0.0,0.1999998824211761
2025-05-09,0.0,0.0,0.2000034008337562,0.199995319174208,0.2000005217669538,0.2000004119251562,0.0,0.0,0.0,0.2000007464544399
2025-05-26,0.0,0.0,0.0,0.1999975731459256,0.0,0.0,0.2000007212091315,0.2000005201473933,0.2000003451384905,0.0
2025-06-11,0.1999993676442348,0.0,0.1999994678383746,0.1999993935350158,0.0,0.0,0.199999282979082,0.1999993619059844,0.0,0.0
2025-06-26,0.0,0.0,0.1999992344741917,0.199999232472906,0.1999991230601305,0.0,0.1999993439100564,0.1999992201327203,0.0,0.0
2025-07-11,0.0,0.0,0.1999993858843833,0.199999377085776,0.1999993262495448,0.0,0.1999993833605001,0.1999993643444804,0.0,0.0
2025-07-28,0.0,0.1999999823664413,0.1999999883432005,0.1999999876107009,0.1999999862284331,0.0,0.0,0.199999987333589,0.0,0.0
2025-08-12,0.0,0.1999986249845365,0.199998774989023,0.199998788427655,0.1999987845108782,0.0,0.0,0.1999986473684497,0.0,0.0
2025-08-27,0.1999998684823717,0.0,0.1999992901040178,0.1999993955962291,0.1999978175122276,0.0,0.0,0.0,0.0,0.1999997328454608
2025-09-11,0.2000000437757588,0.0,0.2000001345237189,0.2000001302090464,0.0,0.0,0.0,0.2000000600986179,0.0,0.1999997848758996
2025-09-26,0.0,0.0,0.1999976777937545,0.1999978793077496,0.0,0.0,0.2000130471847996,0.1999979327781601,0.0,0.199997432029427
2025-10-21,0.0,0.0,0.1999999239475756,0.200000102142408,0.0,0.0,0.0,0.0,0.1999999984046613,0.2000000563669695
